date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:52:22	202250/202250	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2015:52:15%20GMT	https://demoapus1.com/boxcar/listings/?filter-type=sedan	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listings/indexd888.html	(from https://demoapus1.com/boxcar/listing/toyota-camry-new/)
22:52:22	1810/1810	---M--	200	added ('OK')	application/rss+xml	etag:%22d0606333a89a8802d8444c0d265f8b4a%22	https://demoapus1.com/boxcar/listing/ranger-black-2021/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/ranger-black-2021/feed/index.html	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:22	2349/2349	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:16%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-black-2021%2F	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embeddc6b.json	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:16%20GMT	https://demoapus1.com/boxcar/?p=3937	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/index5ab9.html	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:23	2785/2785	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20May%202024%2015:52:17%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-black-2021%2F&format=xml	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embed207c	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:18%20GMT	https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:24	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2015:52:18%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demoapus1.com/boxcar/listing/ranger-black-2021/&i=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar11.jpg	C:/My%20Web%20Sites/bestwweb/www.facebook.com/sharer.1aa3e28.delayed	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:25	180286/180286	---M-Z	200	added ('OK')	text/html	etag:%226522-6650b7a9-0;gz%22	https://demoapus1.com/boxcar/listing-transmission/manual/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-transmission/manual/index.html	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2015:52:18%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-black-2021%2F&i=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar11.jpg	C:/My%20Web%20Sites/bestwweb/m.facebook.com/sharer.1abcac7.delayed	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:26	119643/119643	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2008:43:57%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car11-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car11-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:26	611/611	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2024%20May%202024%2015:52:20%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-black-2021%2F&media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar11.jpg	C:/My%20Web%20Sites/bestwweb/pinterest.com/pin/create/button/index4158.html	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:26	92680/92680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2008:43:57%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car10-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car10-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:27	80467/80467	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2008:43:57%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car9-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car9-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:27	72366/72366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2008:43:57%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car8-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car8-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:28	22026/22026	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2008:43:57%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-3577.css?ver=1701765837	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-35770c34.css	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:29	175369/175369	---M-Z	200	added ('OK')	text/html	etag:%226008-6650b7ab-0;gz%22	https://demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/index.html	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:29	121964/121964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2008:43:57%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car3-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car3-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:29	190380/190380	---M-Z	200	added ('OK')	text/html	etag:%226737-6650b7ae-0;gz%22	https://demoapus1.com/boxcar/listing-condition/used/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-condition/used/index.html	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:30	395546/395546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car9.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car9.jpg	(from https://demoapus1.com/boxcar/listing/ranger-black-2021/)
22:52:30	495947/495947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car6.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car6.jpg	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:30	4306/4306	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:24%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing/1640	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing/1640.json	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:30	4316/4316	---M--	200	added ('OK')	application/rss+xml	etag:%22d0606333a89a8802d8444c0d265f8b4a%22	https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/mercedes-benz-c-class/feed/index.html	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:32	2345/2345	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:26%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Fmercedes-benz-c-class%2F	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embed582a.json	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:26%20GMT	https://demoapus1.com/boxcar/?p=1640	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/indexe10c.html	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:33	2778/2778	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20May%202024%2015:52:27%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Fmercedes-benz-c-class%2F&format=xml	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embed7883	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:27%20GMT	https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:35	127018/127018	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:09:32%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car6-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car6-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:35	200752/200752	---M-Z	200	added ('OK')	text/html	etag:%226897-6650b7bc-0;gz%22	https://demoapus1.com/boxcar/listing-cylinder/10/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-cylinder/10/index.html	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:35	105326/105326	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:09:33%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car14-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car14-qgcqjcnfpk9aba3s9dq1z9f5si5k0ovmj8ewvsz6m4.jpg	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:36	19657/19657	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Dec%202023%2013:09:32%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-3610.css?ver=1702213772	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-36102c5c.css	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:37	180162/180162	---MCZ	200	added ('OK')	text/html	etag:%22e1c2854631b3e67295ca715c96eb7267%22	https://demoapus1.com/boxcar/listing-color/red/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-color/red/index.html	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:37	4285/4285	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:31%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing/1638	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing/1638.json	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:37	2988/2988	---M--	200	added ('OK')	application/rss+xml	etag:%22d0606333a89a8802d8444c0d265f8b4a%22	https://demoapus1.com/boxcar/listing/ranger-white-2022/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/ranger-white-2022/feed/index.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:38	664037/664037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car14.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car14.jpg	(from https://demoapus1.com/boxcar/listing/mercedes-benz-c-class/)
22:52:39	2346/2346	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:32%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-white-2022%2F	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embed9dca.json	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:32%20GMT	https://demoapus1.com/boxcar/?p=1638	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/index4626.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:40	2782/2782	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20May%202024%2015:52:33%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-white-2022%2F&format=xml	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embede103	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:34%20GMT	https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2015:52:35%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demoapus1.com/boxcar/listing/ranger-white-2022/&i=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar3.jpg	C:/My%20Web%20Sites/bestwweb/www.facebook.com/sharer.1c001f5.delayed	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2015:52:35%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-white-2022%2F&i=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar3.jpg	C:/My%20Web%20Sites/bestwweb/m.facebook.com/sharer.1c1ad41.delayed	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:42	30383/30383	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Dec%202023%2013:09:46%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-3696.css?ver=1702213786	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-3696903e.css	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:43	609/609	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2024%20May%202024%2015:52:36%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-white-2022%2F&media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar3.jpg	C:/My%20Web%20Sites/bestwweb/pinterest.com/pin/create/button/index1f7e.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:45	169972/169972	---MCZ	200	added ('OK')	text/html	etag:%2239e59a63564b0d4178ce197ecc58f241%22	https://demoapus1.com/boxcar/listing-door/2-doors/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-door/2-doors/index.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:45	185481/185481	---MCZ	200	added ('OK')	text/html	etag:%22b1aedccc86341f3ea2f4c6f782a65a53%22	https://demoapus1.com/boxcar/listing-fuel-type/diesel/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-fuel-type/diesel/index.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:46	175084/175084	---MCZ	200	added ('OK')	text/html	etag:%22986c506d24ef9f960bb903dc732e6a30%22	https://demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/index.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:46	169933/169933	---MCZ	200	added ('OK')	text/html	etag:%2280ceca9bd4d809ee069efcaf02219c3a%22	https://demoapus1.com/boxcar/listing-cylinder/6/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-cylinder/6/index.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:47	129275/129275	---MCZ	200	added ('OK')	text/html	etag:%227a63049606b4cf93a76c6eb6e64b846b%22	https://demoapus1.com/boxcar/author/demo/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/author/demo/index.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:47	4308/4308	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:41%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing/4685	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing/4685.json	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:48	2276/2276	---M--	200	added ('OK')	application/rss+xml	etag:%22d0606333a89a8802d8444c0d265f8b4a%22	https://demoapus1.com/boxcar/listing/ford-explorer-2023/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/ford-explorer-2023/feed/index.html	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:48	181689/181689	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2015:52:42%20GMT	https://demoapus1.com/boxcar/listings/?filter-author=3	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listings/index71cf.html	(from https://demoapus1.com/boxcar/listing/ranger-white-2022/)
22:52:49	2329/2329	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:52:43%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Fford-explorer-2023%2F	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embed4f3a.json	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:43%20GMT	https://demoapus1.com/boxcar/?p=4685	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/indexfd89.html	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:50	2762/2762	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20May%202024%2015:52:44%20GMT	https://demoapus1.com/boxcar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Fford-explorer-2023%2F&format=xml	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/oembed/1.0/embed0a91	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:44%20GMT	https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:52	97028/97028	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:21:14%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car1-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car1-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:52	81794/81794	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:21:14%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car14-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car14-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:52	96986/96986	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:21:14%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car15-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car15-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:53	583924/583924	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car15.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car15.jpg	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:54	91339/91339	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:21:14%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car11-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car11-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2015:52:48%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demoapus1.com/boxcar/listing/ford-explorer-2023/&i=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar1.jpg	C:/My%20Web%20Sites/bestwweb/www.facebook.com/sharer.1cddc60.delayed	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:54	76449/76449	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Dec%202023%2013:21:14%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car10-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/thumbs/car10-qgcqjcnddsss7s8qpk5bfq2ly15dba7rggqweofhj0.jpg	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2015:52:48%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Fford-explorer-2023%2F&i=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar1.jpg	C:/My%20Web%20Sites/bestwweb/m.facebook.com/sharer.1ce248e.delayed	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:55	27194/27194	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Dec%202023%2013:21:13%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-3639.css?ver=1702214473	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-3639ef89.css	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:56	611/611	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2024%20May%202024%2015:52:49%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Fford-explorer-2023%2F&media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar1.jpg	C:/My%20Web%20Sites/bestwweb/pinterest.com/pin/create/button/index074a.html	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
22:52:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20May%202024%2015:52:50%20GMT	https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new	(from https://demoapus1.com/boxcar/blog/)
22:52:57	190433/190433	---MCZ	200	added ('OK')	text/html	etag:%22f775d73011e1d55a843f39a317b8897b%22	https://demoapus1.com/boxcar/listing-transmission/cvt/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-transmission/cvt/index.html	(from https://demoapus1.com/boxcar/listing/ford-explorer-2023/)
